filename,width,height,class,xmin,ymin,xmax,ymax
www.chess.com_play_onlinee (3).png,696,696,P,624,538,678,603
www.chess.com_play_onlinee (3).png,696,696,P,275,364,329,429
www.chess.com_play_onlinee (3).png,696,696,P,16,538,70,603
www.chess.com_play_onlinee (3).png,696,696,R,16,621,74,692
www.chess.com_play_onlinee (3).png,696,696,B,188,614,245,690
www.chess.com_play_onlinee (3).png,696,696,K,356,612,428,691
www.chess.com_play_onlinee (3).png,696,696,B,450,613,507,691
www.chess.com_play_onlinee (3).png,696,696,N,533,616,596,692
www.chess.com_play_onlinee (3).png,696,696,R,624,621,681,691
www.chess.com_play_onlinee (3).png,696,696,N,360,529,422,605
www.chess.com_play_onlinee (3).png,696,696,b,98,353,159,430
www.chess.com_play_onlinee (3).png,696,696,q,267,268,343,343
www.chess.com_play_onlinee (3).png,696,696,p,192,189,245,258
www.chess.com_play_onlinee (3).png,696,696,p,105,101,158,170
www.chess.com_play_onlinee (3).png,696,696,p,16,101,69,170
www.chess.com_play_onlinee (3).png,696,696,p,452,102,505,171
www.chess.com_play_onlinee (3).png,696,696,p,539,101,592,170
www.chess.com_play_onlinee (3).png,696,696,p,625,101,678,170
www.chess.com_play_onlinee (3).png,696,696,r,14,11,73,82
www.chess.com_play_onlinee (3).png,696,696,b,188,4,245,83
www.chess.com_play_onlinee (3).png,696,696,k,355,4,429,82
www.chess.com_play_onlinee (3).png,696,696,n,532,6,597,83
www.chess.com_play_onlinee (3).png,696,696,r,623,10,681,82
www.chess.com_play_onlinee (4).png,696,696,p,14,538,72,605
www.chess.com_play_onlinee (4).png,696,696,p,101,452,159,519
www.chess.com_play_onlinee (4).png,696,696,p,276,366,334,433
www.chess.com_play_onlinee (4).png,696,696,p,359,449,417,516
www.chess.com_play_onlinee (4).png,696,696,p,449,364,507,431
www.chess.com_play_onlinee (4).png,696,696,p,536,538,594,605
www.chess.com_play_onlinee (4).png,696,696,p,621,537,679,604
www.chess.com_play_onlinee (4).png,696,696,r,12,621,74,692
www.chess.com_play_onlinee (4).png,696,696,r,621,621,683,692
www.chess.com_play_onlinee (4).png,696,696,n,532,617,595,691
www.chess.com_play_onlinee (4).png,696,696,n,98,616,163,691
www.chess.com_play_onlinee (4).png,696,696,b,188,615,246,691
www.chess.com_play_onlinee (4).png,696,696,b,449,616,507,692
www.chess.com_play_onlinee (4).png,696,696,q,354,617,430,691
www.chess.com_play_onlinee (4).png,696,696,k,269,613,341,691
www.chess.com_play_onlinee (4).png,696,696,Q,180,528,255,604
www.chess.com_play_onlinee (4).png,696,696,B,449,265,506,344
www.chess.com_play_onlinee (4).png,696,696,P,278,275,329,344
www.chess.com_play_onlinee (4).png,696,696,P,18,100,69,169
www.chess.com_play_onlinee (4).png,696,696,P,104,101,155,170
www.chess.com_play_onlinee (4).png,696,696,P,192,102,243,171
www.chess.com_play_onlinee (4).png,696,696,P,365,101,416,170
www.chess.com_play_onlinee (4).png,696,696,P,452,101,503,170
www.chess.com_play_onlinee (4).png,696,696,P,539,102,590,171
www.chess.com_play_onlinee (4).png,696,696,P,627,102,679,171
www.chess.com_play_onlinee (4).png,696,696,R,625,11,680,83
www.chess.com_play_onlinee (4).png,696,696,N,532,7,598,83
www.chess.com_play_onlinee (4).png,696,696,B,449,5,507,82
www.chess.com_play_onlinee (4).png,696,696,K,266,4,340,82
www.chess.com_play_onlinee (4).png,696,696,N,99,6,162,83
www.chess.com_play_onlinee (4).png,696,696,R,16,11,72,83
www.chess.com_play_onlinee (5).png,696,696,R,11,620,74,691
www.chess.com_play_onlinee (5).png,696,696,B,188,613,245,691
www.chess.com_play_onlinee (5).png,696,696,K,356,614,428,690
www.chess.com_play_onlinee (5).png,696,696,B,449,614,505,691
www.chess.com_play_onlinee (5).png,696,696,N,533,616,597,691
www.chess.com_play_onlinee (5).png,696,696,R,623,621,682,692
www.chess.com_play_onlinee (5).png,696,696,P,627,540,678,606
www.chess.com_play_onlinee (5).png,696,696,P,453,452,504,518
www.chess.com_play_onlinee (5).png,696,696,P,540,365,591,431
www.chess.com_play_onlinee (5).png,696,696,P,280,451,331,517
www.chess.com_play_onlinee (5).png,696,696,P,191,538,242,604
www.chess.com_play_onlinee (5).png,696,696,P,104,538,155,604
www.chess.com_play_onlinee (5).png,696,696,P,18,539,69,605
www.chess.com_play_onlinee (5).png,696,696,Q,616,95,690,169
www.chess.com_play_onlinee (5).png,696,696,N,359,355,422,430
www.chess.com_play_onlinee (5).png,696,696,b,448,266,505,343
www.chess.com_play_onlinee (5).png,696,696,p,540,190,591,258
www.chess.com_play_onlinee (5).png,696,696,b,538,92,595,170
www.chess.com_play_onlinee (5).png,696,696,n,532,6,596,82
www.chess.com_play_onlinee (5).png,696,696,q,442,93,517,170
www.chess.com_play_onlinee (5).png,696,696,k,354,4,430,83
www.chess.com_play_onlinee (5).png,696,696,p,191,102,244,170
www.chess.com_play_onlinee (5).png,696,696,p,103,102,156,170
www.chess.com_play_onlinee (5).png,696,696,p,15,103,68,171
www.chess.com_play_onlinee (5).png,696,696,r,11,12,73,83
www.chess.com_play_onlinee (5).png,696,696,n,95,7,163,83
www.chess.com_play_onlinee (6).png,696,696,p,451,540,504,605
www.chess.com_play_onlinee (6).png,696,696,p,538,539,591,604
www.chess.com_play_onlinee (6).png,696,696,p,625,540,678,605
www.chess.com_play_onlinee (6).png,696,696,p,102,453,155,518
www.chess.com_play_onlinee (6).png,696,696,q,181,529,256,604
www.chess.com_play_onlinee (6).png,696,696,b,188,353,245,430
www.chess.com_play_onlinee (6).png,696,696,b,102,526,159,606
www.chess.com_play_onlinee (6).png,696,696,n,96,616,163,692
www.chess.com_play_onlinee (6).png,696,696,n,534,615,596,692
www.chess.com_play_onlinee (6).png,696,696,r,625,620,681,692
www.chess.com_play_onlinee (6).png,696,696,k,268,614,342,691
www.chess.com_play_onlinee (6).png,696,696,N,274,269,334,342
www.chess.com_play_onlinee (6).png,696,696,P,102,278,155,344
www.chess.com_play_onlinee (6).png,696,696,P,190,191,243,257
www.chess.com_play_onlinee (6).png,696,696,P,365,190,418,256
www.chess.com_play_onlinee (6).png,696,696,P,449,103,502,169
www.chess.com_play_onlinee (6).png,696,696,P,538,104,591,170
www.chess.com_play_onlinee (6).png,696,696,P,624,104,677,170
www.chess.com_play_onlinee (6).png,696,696,P,15,104,68,170
www.chess.com_play_onlinee (6).png,696,696,R,14,11,73,84
www.chess.com_play_onlinee (6).png,696,696,N,96,7,161,81
www.chess.com_play_onlinee (6).png,696,696,B,188,5,245,81
www.chess.com_play_onlinee (6).png,696,696,K,269,4,341,82
www.chess.com_play_onlinee (6).png,696,696,B,449,5,506,83
www.chess.com_play_onlinee (6).png,696,696,R,623,10,681,82
www.chess.com_play_onlinee (6).png,696,696,Q,5,528,81,604
www.chess.com_play_onlinee (7).png,696,696,P,14,539,71,605
www.chess.com_play_onlinee (7).png,696,696,P,102,539,159,605
www.chess.com_play_onlinee (7).png,696,696,P,187,540,244,606
www.chess.com_play_onlinee (7).png,696,696,P,275,452,332,518
www.chess.com_play_onlinee (7).png,696,696,P,450,452,507,518
www.chess.com_play_onlinee (7).png,696,696,R,14,617,73,691
www.chess.com_play_onlinee (7).png,696,696,K,355,614,429,691
www.chess.com_play_onlinee (7).png,696,696,B,448,614,506,693
www.chess.com_play_onlinee (7).png,696,696,N,533,614,595,691
www.chess.com_play_onlinee (7).png,696,696,R,623,620,681,691
www.chess.com_play_onlinee (7).png,696,696,P,628,539,680,605
www.chess.com_play_onlinee (7).png,696,696,B,450,352,508,430
www.chess.com_play_onlinee (7).png,696,696,N,532,269,598,345
www.chess.com_play_onlinee (7).png,696,696,p,452,278,505,344
www.chess.com_play_onlinee (7).png,696,696,p,191,101,243,170
www.chess.com_play_onlinee (7).png,696,696,k,268,179,341,257
www.chess.com_play_onlinee (7).png,696,696,n,271,94,337,171
www.chess.com_play_onlinee (7).png,696,696,b,102,178,159,257
www.chess.com_play_onlinee (7).png,696,696,Q,92,93,170,169
www.chess.com_play_onlinee (7).png,696,696,p,18,103,71,170
www.chess.com_play_onlinee (8).png,696,696,P,452,538,503,603
www.chess.com_play_onlinee (8).png,696,696,P,539,539,590,604
www.chess.com_play_onlinee (8).png,696,696,P,625,539,676,604
www.chess.com_play_onlinee (8).png,696,696,R,625,619,681,690
www.chess.com_play_onlinee (8).png,696,696,K,355,614,427,690
www.chess.com_play_onlinee (8).png,696,696,P,105,538,156,603
www.chess.com_play_onlinee (8).png,696,696,P,17,539,68,604
www.chess.com_play_onlinee (8).png,696,696,R,16,618,73,692
www.chess.com_play_onlinee (8).png,696,696,N,183,442,249,517
www.chess.com_play_onlinee (8).png,696,696,N,531,355,596,430
www.chess.com_play_onlinee (8).png,696,696,P,366,365,417,431
www.chess.com_play_onlinee (8).png,696,696,P,278,278,329,344
www.chess.com_play_onlinee (8).png,696,696,B,275,352,331,430
www.chess.com_play_onlinee (8).png,696,696,p,538,278,591,343
www.chess.com_play_onlinee (8).png,696,696,p,625,191,678,256
www.chess.com_play_onlinee (8).png,696,696,p,365,104,418,169
www.chess.com_play_onlinee (8).png,696,696,p,277,190,330,255
www.chess.com_play_onlinee (8).png,696,696,p,190,190,243,255
www.chess.com_play_onlinee (8).png,696,696,p,17,277,70,342
www.chess.com_play_onlinee (8).png,696,696,n,96,355,165,430
www.chess.com_play_onlinee (8).png,696,696,k,616,91,689,170
www.chess.com_play_onlinee (8).png,696,696,n,533,6,597,83
www.chess.com_play_onlinee (8).png,696,696,b,448,4,508,83
www.chess.com_play_onlinee (8).png,696,696,b,187,5,247,84
www.chess.com_play_onlinee (8).png,696,696,r,13,11,72,83
www.chess.com_play_onlinee (9).png,696,696,P,450,538,505,604
www.chess.com_play_onlinee (9).png,696,696,P,536,452,591,518
www.chess.com_play_onlinee (9).png,696,696,P,623,539,678,605
www.chess.com_play_onlinee (9).png,696,696,P,15,538,70,604
www.chess.com_play_onlinee (9).png,696,696,R,16,620,72,690
www.chess.com_play_onlinee (9).png,696,696,R,450,621,506,691
www.chess.com_play_onlinee (9).png,696,696,K,529,614,603,692
www.chess.com_play_onlinee (9).png,696,696,N,184,442,249,518
www.chess.com_play_onlinee (9).png,696,696,P,278,277,329,343
www.chess.com_play_onlinee (9).png,696,696,p,365,276,417,343
www.chess.com_play_onlinee (9).png,696,696,n,98,529,164,605
www.chess.com_play_onlinee (9).png,696,696,B,14,266,72,343
www.chess.com_play_onlinee (9).png,696,696,p,537,276,593,345
www.chess.com_play_onlinee (9).png,696,696,p,623,273,679,342
www.chess.com_play_onlinee (9).png,696,696,b,449,178,509,257
www.chess.com_play_onlinee (9).png,696,696,k,617,91,689,169
www.chess.com_play_onlinee (9).png,696,696,n,532,6,598,82
www.chess.com_play_onlinee (9).png,696,696,r,188,10,247,83
www.chess.com_play_onlinee.png,696,696,R,14,619,73,691
www.chess.com_play_onlinee.png,696,696,N,98,616,162,691
www.chess.com_play_onlinee.png,696,696,B,189,613,246,691
www.chess.com_play_onlinee.png,696,696,R,624,620,680,691
www.chess.com_play_onlinee.png,696,696,P,541,539,591,605
www.chess.com_play_onlinee.png,696,696,P,629,451,677,518
www.chess.com_play_onlinee.png,696,696,P,453,539,503,605
www.chess.com_play_onlinee.png,696,696,P,278,452,328,518
www.chess.com_play_onlinee.png,696,696,P,365,366,415,432
www.chess.com_play_onlinee.png,696,696,P,193,538,243,604
www.chess.com_play_onlinee.png,696,696,P,105,537,155,603
www.chess.com_play_onlinee.png,696,696,P,18,537,68,603
www.chess.com_play_onlinee.png,696,696,K,356,526,428,605
www.chess.com_play_onlinee.png,696,696,N,445,441,512,517
www.chess.com_play_onlinee.png,696,696,k,529,353,603,430
www.chess.com_play_onlinee.png,696,696,n,358,268,423,343
www.chess.com_play_onlinee.png,696,696,p,454,191,504,257
www.chess.com_play_onlinee.png,696,696,p,540,103,590,169
www.chess.com_play_onlinee.png,696,696,p,626,103,676,169
www.chess.com_play_onlinee.png,696,696,p,364,102,414,168
www.chess.com_play_onlinee.png,696,696,p,279,189,329,255
www.chess.com_play_onlinee.png,696,696,p,190,103,240,169
www.chess.com_play_onlinee.png,696,696,p,104,103,154,169
www.chess.com_play_onlinee.png,696,696,p,16,103,66,169
www.chess.com_play_onlinee.png,696,696,r,12,11,75,82
www.chess.com_play_onlinee.png,696,696,b,185,3,245,82
www.chess.com_play_onlinee.png,696,696,q,267,7,343,82
www.chess.com_play_onlinee.png,696,696,B,363,5,419,82
www.chess.com_play_onlinee.png,696,696,b,450,5,508,82
www.chess.com_play_onlinee.png,696,696,Q,441,93,516,169
www.chess.com_play_onlinee.png,696,696,r,622,11,684,82
www.chess.com_puzzles_rated (1).png,906,906,R,240,807,323,902
www.chess.com_puzzles_rated (1).png,906,906,R,474,806,547,899
www.chess.com_puzzles_rated (1).png,906,906,K,690,798,780,898
www.chess.com_puzzles_rated (1).png,906,906,P,820,701,882,784
www.chess.com_puzzles_rated (1).png,906,906,P,705,703,767,786
www.chess.com_puzzles_rated (1).png,906,906,P,594,704,656,787
www.chess.com_puzzles_rated (1).png,906,906,P,251,591,313,674
www.chess.com_puzzles_rated (1).png,906,906,P,24,478,87,561
www.chess.com_puzzles_rated (1).png,906,906,P,365,362,427,446
www.chess.com_puzzles_rated (1).png,906,906,B,358,572,432,672
www.chess.com_puzzles_rated (1).png,906,906,Q,461,461,557,560
www.chess.com_puzzles_rated (1).png,906,906,B,813,233,886,334
www.chess.com_puzzles_rated (1).png,906,906,p,704,248,768,335
www.chess.com_puzzles_rated (1).png,906,906,b,582,234,661,333
www.chess.com_puzzles_rated (1).png,906,906,p,364,249,429,335
www.chess.com_puzzles_rated (1).png,906,906,p,22,250,91,334
www.chess.com_puzzles_rated (1).png,906,906,p,137,134,201,219
www.chess.com_puzzles_rated (1).png,906,906,q,237,121,329,219
www.chess.com_puzzles_rated (1).png,906,906,p,592,134,655,221
www.chess.com_puzzles_rated (1).png,906,906,p,818,135,884,219
www.chess.com_puzzles_rated (1).png,906,906,k,691,5,783,107
www.chess.com_puzzles_rated (1).png,906,906,r,363,15,437,105
www.chess.com_puzzles_rated (1).png,906,906,n,127,10,210,106
www.chess.com_puzzles_rated (1).png,906,906,r,18,15,94,106
www.chess.com_puzzles_rated (2).png,906,906,q,122,795,219,903
www.chess.com_puzzles_rated (2).png,906,906,Q,350,686,444,785
www.chess.com_puzzles_rated (2).png,906,906,P,816,704,883,784
www.chess.com_puzzles_rated (2).png,906,906,P,28,584,90,674
www.chess.com_puzzles_rated (2).png,906,906,p,19,475,90,561
www.chess.com_puzzles_rated (2).png,906,906,P,362,361,432,447
www.chess.com_puzzles_rated (2).png,906,906,r,470,349,547,447
www.chess.com_puzzles_rated (2).png,906,906,P,589,362,656,446
www.chess.com_puzzles_rated (2).png,906,906,K,351,231,442,335
www.chess.com_puzzles_rated (2).png,906,906,p,590,249,658,334
www.chess.com_puzzles_rated (2).png,906,906,P,707,249,772,332
www.chess.com_puzzles_rated (2).png,906,906,p,812,245,882,333
www.chess.com_puzzles_rated (2).png,906,906,p,700,134,774,221
www.chess.com_puzzles_rated (2).png,906,906,k,349,6,447,106
www.chess.com_puzzles_rated (3).png,906,906,r,23,805,94,899
www.chess.com_puzzles_rated (3).png,906,906,n,127,805,211,899
www.chess.com_puzzles_rated (3).png,906,906,b,247,800,320,900
www.chess.com_puzzles_rated (3).png,906,906,k,350,799,441,899
www.chess.com_puzzles_rated (3).png,906,906,q,460,801,556,901
www.chess.com_puzzles_rated (3).png,906,906,b,587,799,661,901
www.chess.com_puzzles_rated (3).png,906,906,r,814,807,887,899
www.chess.com_puzzles_rated (3).png,906,906,p,817,701,881,786
www.chess.com_puzzles_rated (3).png,906,906,p,702,699,766,784
www.chess.com_puzzles_rated (3).png,906,906,p,591,700,655,785
www.chess.com_puzzles_rated (3).png,906,906,p,477,702,541,787
www.chess.com_puzzles_rated (3).png,906,906,p,250,702,314,787
www.chess.com_puzzles_rated (3).png,906,906,p,138,702,202,787
www.chess.com_puzzles_rated (3).png,906,906,p,24,702,88,787
www.chess.com_puzzles_rated (3).png,906,906,n,574,577,662,673
www.chess.com_puzzles_rated (3).png,906,906,P,362,362,430,447
www.chess.com_puzzles_rated (3).png,906,906,P,247,135,315,220
www.chess.com_puzzles_rated (3).png,906,906,P,136,135,204,220
www.chess.com_puzzles_rated (3).png,906,906,P,21,134,89,219
www.chess.com_puzzles_rated (3).png,906,906,P,588,137,656,222
www.chess.com_puzzles_rated (3).png,906,906,P,701,135,769,220
www.chess.com_puzzles_rated (3).png,906,906,P,814,136,882,221
www.chess.com_puzzles_rated (3).png,906,906,Q,573,233,668,332
www.chess.com_puzzles_rated (3).png,906,906,R,22,16,94,105
www.chess.com_puzzles_rated (3).png,906,906,N,126,10,211,105
www.chess.com_puzzles_rated (3).png,906,906,B,245,6,318,105
www.chess.com_puzzles_rated (3).png,906,906,K,350,6,440,106
www.chess.com_puzzles_rated (3).png,906,906,B,586,7,656,104
www.chess.com_puzzles_rated (3).png,906,906,N,694,10,775,107
www.chess.com_puzzles_rated (3).png,906,906,R,813,16,886,107
www.chess.com_puzzles_rated (4).png,906,906,R,19,808,92,897
www.chess.com_puzzles_rated (4).png,906,906,B,247,800,317,897
www.chess.com_puzzles_rated (4).png,906,906,K,464,800,557,897
www.chess.com_puzzles_rated (4).png,906,906,R,815,808,887,899
www.chess.com_puzzles_rated (4).png,906,906,P,22,702,89,786
www.chess.com_puzzles_rated (4).png,906,906,P,133,701,200,785
www.chess.com_puzzles_rated (4).png,906,906,P,250,701,317,785
www.chess.com_puzzles_rated (4).png,906,906,P,587,700,654,784
www.chess.com_puzzles_rated (4).png,906,906,P,700,700,767,784
www.chess.com_puzzles_rated (4).png,906,906,P,814,700,881,784
www.chess.com_puzzles_rated (4).png,906,906,B,473,686,545,784
www.chess.com_puzzles_rated (4).png,906,906,N,243,576,322,671
www.chess.com_puzzles_rated (4).png,906,906,Q,348,574,444,674
www.chess.com_puzzles_rated (4).png,906,906,P,476,362,544,445
www.chess.com_puzzles_rated (4).png,906,906,b,132,460,206,560
www.chess.com_puzzles_rated (4).png,906,906,n,466,464,553,561
www.chess.com_puzzles_rated (4).png,906,906,p,363,361,431,449
www.chess.com_puzzles_rated (4).png,906,906,p,249,132,317,220
www.chess.com_puzzles_rated (4).png,906,906,p,135,133,203,221
www.chess.com_puzzles_rated (4).png,906,906,p,22,133,90,221
www.chess.com_puzzles_rated (4).png,906,906,p,589,133,657,221
www.chess.com_puzzles_rated (4).png,906,906,p,701,133,769,221
www.chess.com_puzzles_rated (4).png,906,906,p,816,131,884,219
www.chess.com_puzzles_rated (4).png,906,906,r,20,12,95,106
www.chess.com_puzzles_rated (4).png,906,906,b,243,5,321,108
www.chess.com_puzzles_rated (4).png,906,906,q,348,8,441,106
www.chess.com_puzzles_rated (4).png,906,906,k,463,6,555,108
www.chess.com_puzzles_rated (4).png,906,906,r,811,13,888,106
www.chess.com_puzzles_rated (5).png,906,906,p,21,703,90,785
www.chess.com_puzzles_rated (5).png,906,906,r,584,694,662,786
www.chess.com_puzzles_rated (5).png,906,906,p,817,703,884,786
www.chess.com_puzzles_rated (5).png,906,906,p,135,590,202,673
www.chess.com_puzzles_rated (5).png,906,906,R,472,583,549,672
www.chess.com_puzzles_rated (5).png,906,906,k,8,573,105,674
www.chess.com_puzzles_rated (5).png,906,906,r,587,354,659,446
www.chess.com_puzzles_rated (5).png,906,906,P,26,248,91,334
www.chess.com_puzzles_rated (5).png,906,906,R,249,239,319,333
www.chess.com_puzzles_rated (5).png,906,906,Q,687,233,785,333
www.chess.com_puzzles_rated (5).png,906,906,K,10,118,108,219
www.chess.com_puzzles_rated (5).png,906,906,P,134,135,203,222
www.chess.com_puzzles_rated (5).png,906,906,P,251,135,317,223
www.chess.com_puzzles_rated (5).png,906,906,P,705,134,769,221
www.chess.com_puzzles_rated (5).png,906,906,P,815,133,883,220
www.chess.com_puzzles_rated (5).png,906,906,q,347,8,443,105
www.chess.com_puzzles_rated (6).png,906,906,R,16,808,95,898
www.chess.com_puzzles_rated (6).png,906,906,Q,349,801,444,897
www.chess.com_puzzles_rated (6).png,906,906,R,589,806,660,898
www.chess.com_puzzles_rated (6).png,906,906,K,689,798,783,901
www.chess.com_puzzles_rated (6).png,906,906,P,818,703,883,785
www.chess.com_puzzles_rated (6).png,906,906,P,702,702,771,786
www.chess.com_puzzles_rated (6).png,906,906,N,466,689,551,786
www.chess.com_puzzles_rated (6).png,906,906,B,363,687,434,785
www.chess.com_puzzles_rated (6).png,906,906,P,248,700,315,785
www.chess.com_puzzles_rated (6).png,906,906,B,360,573,431,672
www.chess.com_puzzles_rated (6).png,906,906,P,131,587,203,671
www.chess.com_puzzles_rated (6).png,906,906,P,18,589,92,674
www.chess.com_puzzles_rated (6).png,906,906,N,12,463,98,560
www.chess.com_puzzles_rated (6).png,906,906,p,364,360,432,447
www.chess.com_puzzles_rated (6).png,906,906,p,473,246,541,333
www.chess.com_puzzles_rated (6).png,906,906,p,246,245,314,332
www.chess.com_puzzles_rated (6).png,906,906,p,590,135,658,222
www.chess.com_puzzles_rated (6).png,906,906,p,702,135,770,222
www.chess.com_puzzles_rated (6).png,906,906,p,817,133,885,220
www.chess.com_puzzles_rated (6).png,906,906,p,134,134,202,221
www.chess.com_puzzles_rated (6).png,906,906,p,22,134,90,221
www.chess.com_puzzles_rated (6).png,906,906,r,20,12,93,107
www.chess.com_puzzles_rated (6).png,906,906,n,354,122,437,221
www.chess.com_puzzles_rated (6).png,906,906,b,244,5,319,107
www.chess.com_puzzles_rated (6).png,906,906,k,464,6,558,107
www.chess.com_puzzles_rated (6).png,906,906,r,811,16,888,107
www.chess.com_puzzles_rated (6).png,906,906,q,461,349,560,446
www.chess.com_puzzles_rated (6).png,906,906,b,361,233,433,334
www.chess.com_puzzles_rated (7).png,906,906,R,246,808,321,900
www.chess.com_puzzles_rated (7).png,906,906,R,586,808,661,898
www.chess.com_puzzles_rated (7).png,906,906,K,689,800,782,901
www.chess.com_puzzles_rated (7).png,906,906,P,21,700,90,787
www.chess.com_puzzles_rated (7).png,906,906,P,134,698,203,785
www.chess.com_puzzles_rated (7).png,906,906,P,473,586,542,673
www.chess.com_puzzles_rated (7).png,906,906,P,700,701,769,788
www.chess.com_puzzles_rated (7).png,906,906,P,360,472,429,559
www.chess.com_puzzles_rated (7).png,906,906,P,247,473,316,560
www.chess.com_puzzles_rated (7).png,906,906,N,241,575,322,673
www.chess.com_puzzles_rated (7).png,906,906,B,472,460,545,561
www.chess.com_puzzles_rated (7).png,906,906,Q,802,575,898,672
www.chess.com_puzzles_rated (7).png,906,906,q,686,458,786,561
www.chess.com_puzzles_rated (7).png,906,906,p,812,477,884,561
www.chess.com_puzzles_rated (7).png,906,906,p,478,249,544,333
www.chess.com_puzzles_rated (7).png,906,906,n,238,235,323,334
www.chess.com_puzzles_rated (7).png,906,906,p,138,247,202,333
www.chess.com_puzzles_rated (7).png,906,906,p,23,137,90,219
www.chess.com_puzzles_rated (7).png,906,906,b,131,118,208,220
www.chess.com_puzzles_rated (7).png,906,906,p,251,135,314,221
www.chess.com_puzzles_rated (7).png,906,906,p,364,134,430,220
www.chess.com_puzzles_rated (7).png,906,906,k,236,5,328,107
www.chess.com_puzzles_rated (7).png,906,906,r,697,14,777,107
www.chess.com_puzzles_rated (7).png,906,906,r,807,16,891,108
www.chess.com_puzzles_rated (8).png,906,906,P,138,699,202,786
www.chess.com_puzzles_rated (8).png,906,906,P,593,703,653,787
www.chess.com_puzzles_rated (8).png,906,906,K,348,687,444,785
www.chess.com_puzzles_rated (8).png,906,906,P,24,590,91,673
www.chess.com_puzzles_rated (8).png,906,906,P,468,472,544,563
www.chess.com_puzzles_rated (8).png,906,906,p,476,358,543,445
www.chess.com_puzzles_rated (8).png,906,906,q,688,349,784,446
www.chess.com_puzzles_rated (8).png,906,906,N,355,235,438,332
www.chess.com_puzzles_rated (8).png,906,906,B,470,236,547,333
www.chess.com_puzzles_rated (8).png,906,906,Q,575,233,671,333
www.chess.com_puzzles_rated (8).png,906,906,p,21,135,92,219
www.chess.com_puzzles_rated (8).png,906,906,p,813,135,884,219
www.chess.com_puzzles_rated (8).png,906,906,n,464,121,554,220
www.chess.com_puzzles_rated (8).png,906,906,k,347,4,443,107
www.chess.com_puzzles_rated (8).png,906,906,r,698,13,776,105
www.chess.com_puzzles_rated.png,906,906,R,18,805,94,900
www.chess.com_puzzles_rated.png,906,906,N,127,802,209,901
www.chess.com_puzzles_rated.png,906,906,B,249,798,318,900
www.chess.com_puzzles_rated.png,906,906,K,463,800,560,899
www.chess.com_puzzles_rated.png,906,906,R,812,807,889,901
www.chess.com_puzzles_rated.png,906,906,P,23,702,89,788
www.chess.com_puzzles_rated.png,906,906,P,136,699,202,785
www.chess.com_puzzles_rated.png,906,906,P,251,700,317,786
www.chess.com_puzzles_rated.png,906,906,P,362,700,428,786
www.chess.com_puzzles_rated.png,906,906,P,590,700,656,786
www.chess.com_puzzles_rated.png,906,906,P,702,700,768,786
www.chess.com_puzzles_rated.png,906,906,P,815,698,881,784
www.chess.com_puzzles_rated.png,906,906,B,243,459,320,561
www.chess.com_puzzles_rated.png,906,906,q,349,347,446,448
www.chess.com_puzzles_rated.png,906,906,p,477,362,544,447
www.chess.com_puzzles_rated.png,906,906,p,700,135,767,220
www.chess.com_puzzles_rated.png,906,906,p,817,136,884,221
www.chess.com_puzzles_rated.png,906,906,p,250,134,317,219
www.chess.com_puzzles_rated.png,906,906,p,135,134,202,219
www.chess.com_puzzles_rated.png,906,906,p,21,135,88,220
www.chess.com_puzzles_rated.png,906,906,n,239,235,324,333
www.chess.com_puzzles_rated.png,906,906,r,814,16,890,105
www.chess.com_puzzles_rated.png,906,906,k,688,5,784,107
www.chess.com_puzzles_rated.png,906,906,b,584,5,661,106
www.chess.com_puzzles_rated.png,906,906,b,246,7,318,106
www.chess.com_puzzles_rated.png,906,906,r,20,14,93,107
